Comment,Author,AuthorChannelId,LikeCount
Mohon postingan seperti ini aga dikurangi. Kasian pak amin rais bisa2setruk. Kasian kan?! 😁😁😁😁😁😁😁😁,@SanjayaSanjaya-r2c,UCOHXsguEqybx23x5X678KYA,0
Berguna bagi masyarakat klangan atas,@asrorisoleh4986,UCSbIsD0UtsFASu33tdXJk5g,0
Pasti mahal,@LazDa-b1q,UCYhTXI6Zt63jXzk7wUTTdaA,0
"Cuman orang2 yang busuk dan benci pak Jokowi selalu menebar berita2 bohong mengenai beliau, hanya supaya untuk ikutan mereka membenci pak Jokowi juga, salah satunya berita IKN mangkrak. Tanpa pak Jokowi, Indonesia tidak semaju seperti hari ini",@TheWolf-lv5ip,UC3KNXWIOC1jkkWzC9FWZdTQ,0
Ikn bikin namba hutang,@faisdamara8026,UC6fKrBvE-zFlr1WDnyZAmdw,0
"Yg penting kalau IKN sudah jadi, Jangan ada PUNGLI....!
Trus buat warga indonesia yg ingin MAIN kesitu, Nginep dan makan disitu, JANGAN PATOK HARGA TINGGI ...",@MamazzGawuls,UCT1JnfrIbqHwqvMEPJBFPxQ,0
❤❤bang andy yg uptodate dan funy...lucuu en kocaakk..joosss..,@jakaharyamta504,UCPYO93voEi_RPBHZGVw8TiA,0
Orangnya Yg mangkrak yg gak setuju ikn dilanjutkan 😅😅😅,@SimbokloveBapak,UCRDMv8DU1p0p416hm3yO0Xg,0
Luar biasa,@BumaSakti-g2q,UClQWX81E3xAnEY1RdxsDV_Q,0
Org indonesia tu suka membajot yg tdk ada guna nya mereka hanya mengulik salah nya aja tak pernah menilai kebenaran nya,@mahlukallahhallah9123,UCe9QzJeH9usdWLM78btzTMw,0
Sini ke Samarinda beh aku wong suroboyo eh wes suwe kwkwk nak kalimantan,@ahmadhanifgaming5719,UC-r6azlXwrYaQQksQ0wY1lA,0
Sekarang orang cinah pandai2 bahasa jawa nya.😂,@darmawanwan3101,UCO25TGRkREobdq62PfdxGOQ,0
"Kenapa 90% rakyat Indonesia berpandangan negative pada projek IKN?

90% rakyat Indonesia tidak mahu keluar dari 'comfort zone"" yang sebenarnya tidak pun ""comfortable""?

Kenapa 90% rakyat Indonesia mentertawakan diri sendiri dan mengharapkkan IKN gagal?

Apa salahnya dijadikan IKN salah satu destinasi pelancongan? Biarlah pelancong yang biat keputusan sendiri selepas menziarahnya, walaupun IKN masih belum siap? Kenapa  sangat negative?

Kalau 90% peratus rakyat Indonesia begini, maka Indonesia tidak akan maju.

Hakikatnya 90% rakyat Indonesia mindanya sempit, tidak berwawasan, dan lemah semangat serta sanggup terus hidup dengan kegagalan segala sistem kehidupan dalam negara dan masyarakat setempat. 
Sebagai contoh, 90% rakyat Indonesia telah sanggup menjadikan amalan rasuah sebagai ""a way of life"".

Kalau ada unsur salah urusan di IKN, pihak berkuasa perlu siasat dan betulkan keadaan, bukannya hanya dikritik tak habis-habis.",@nawawimohamad2439,UCGR02upBlC-whfjPJv7zVsA,0
"Apapun kemajuan pak Jokowi tapi di mata pembenci tetap gak ada baiknya
Pak Jokowi ♥️♥️♥️",@bapakkhoirulanam448,UCfUT3U3ku6j6cEw7UPleBHg,0
Ya kita liat nanti saja.,@adinurhabib2424,UCqs3XYg9wSMQPfcgGq7cD6A,0
Wong golek masalah yang bilang mangkrak......sudah terlanjur rakyat mendukung untuk dilanjutkan.......,@kacung6600,UCq7AltDv-Bbaom0qV3xMszw,0
Ngunu iku Entuk bayaran po gak ndik?,@savegaza6881,UC_Am2hoKltlUuPiLdbtT_Cg,0
Kocak 😂,@Wani_resik,UCGzeDGdWuN_abNllBuaJYNg,0
Mantap bang  jadi ingin liat liat   ke indahan ikn ❤❤❤,@PakdeLamuk-rn2ip,UCF_1ypoAnFt5EOEHRatIhFQ,0
BUANG2 DUIT BIKIN IKN,@zaingigi7591,UCzjVs3gN0X5hNU5SEKNGncQ,0
"IKN memang cocok jadi ibukota, sayang kalau tidak diteruskan, mungkin bertahap ya...keren",@RMChannel21,UCSb23wJQpF7AAtRSAFgyJ6Q,0
Semangat bro tetap optimistis.... Sampek modar tetep Indonesia,@Fagoachi,UC69V_-PHE3J4_vAE6sHuIWg,0
Matur nuwun ya cak Andy wes dijak jalan2 weruh IKN insyaallah mbesuk2 isoh jalan2 mrono tenan Cak!😅,@pratiwisuci717,UCQrx2p__rFYwlnLksoAIPFg,0
nanti kalo demo gimna jauh dong,@udin-t9o,UCf9KBScwIqGgv_lpYBzftCA,0
"Bangun paling gampang
Rawat paling susah bagaimana menurut anda",@suljibasuki7044,UCyLIU-rsNEMzXwC8Ifi6kUg,0
Paling benar itu yg menjadi penghalang negara untuk maju dikumpulkan jadi satu terus di genosida,@firmannugroho8704,UC1b7XjQaDd2Up9BfO00wTdg,0
"Terima kasih liputan untuk mencounter para penghasut, perusak suasana. Bisanya cuma menghasut, dikasih kerjaan nyata belum tentu bisa. Paking gampang jadi komentator yg tidak bertanggungjawab.",@aguspurwoko7908,UC2vN3WedO8jEryx6CNlGlOA,0
"Jujur aja banyak orang yg emang mau IKN mangkrak biar bisa dapet validasi dari opininya.
Biar bisa bilang dengan bangga.. apa gw bilang... 😂

Saat ada masalah kekurang atau kesalahan dalam proses/project ya perbaiki, hukum yg salah dll, bukan ancurin...

Sama ky kl emang misal jokowi dan DPR RI saat menjabat salah dalam buat putusan buat IKN ya usut buat hukum itu, bukan buat si project yg dah jalan mangkrak cm gara2 ego haus validasi atau opini mendang mending, opini mendang mending itu saat dirancang/dikaji proyeknya, makanya awasi jg tuh DPRnya.",@airakazadnawri5766,UCGiEgRoUcR0mArRoyaahuxA,0
Sepertinya hantu😂,@AbdRahimMohdSalleh,UCbUAbhckfXDwNDYLlIp64NQ,0
Muantaaaaaap poooollllll IKN,@Umi2023-z5f,UCCscg5QzaB-Yo1Usoy-KmbA,0
Liat tu anak banteng gak malu apa bilang ikn mangkrak...katarak mungkin mata mu,@bqluvhya-to5gw,UCnyhMYi4hJf_QwTEcOlWOOQ,0
Duit ngutang,@ahmadbasory6584,UCQFxpBMMWOwePSiZJZtnVTQ,0
"Terimakasih pak presiden Bapak Prabowo Subianto sudah membangun IKN yang sangat indah...
Salam dari Banjarmasin Kalsel🙏🙏🙏",@fadlifirza6695,UCwetIk_I7GrPP5DsoYTN2dQ,0
Apa yang di banggakak dengan adanya ikn anggaran bocor apa2 rakyat jadi korban demi ambisi ikn apa manfaatnya woyy manfaatnya apa coba jelaskan,@AinunMufida-w8o,UC_I2TrzvONFw1wnkAAFKVng,0
Bangunan itu nampak mcm Hantu .....Pontianak.,@ZakariaZakaria-to1dz,UCIeDfPVDDmU9K82akPKqTAQ,0
"sebenrnya tdk ada yg bilang mangkrak ""giring opini sndiri"" biar britanya terus terus..",@massee4295,UC4vNwKCGyES-doJSvHy90Og,0
Logat jawa jadi konten  gak enak dengar     serius,@ZakiAbdullah-ln8mx,UCxkxQ7fyspJ1VyZLc-KgR7Q,0
Kebayang ikn 4 x JKT wow semoga cepat selesai,@aditmansun3951,UCByw9sVdBa8A_F-fHWhDeGg,0
Sarang perampok,@siswantoanto3553,UCdWKuyea-GwwYfT14cncoGw,0
Jadi kayak singapura dong nantinya🤣🤣🤣,@dewisinta6685,UCBvpUPN6nvv7x6FCM2YxMIA,0
Ya memang gak ada manusianya kan itu gak ada pekerjaan himana si,@tedevid7139,UCvS36N5imoY2cnipPvWmCtA,0
Rocky gerung suruh jadi penunggu waduk Jokowi...biar waras,@SutrisnoSeger_Adventure,UCoHkuJJ2UYJ3ayHwrQCM9UQ,0
79cm😂😂😂,@hambaAllah-h1i9m,UCkU6Y7qR7OLU5KofF_kafRA,0
Drivernya pasti urang banjar😊,@mariamagdalena909,UC4HDbJIVFvbyWkLbZmDgjWA,0
Alhamdulillah semoga kedepannya Surabaya juga semakin maju dan banyak pembangunan buat transportasi umum udah mulai banyak kendaraan di Surabaya kalo pulang kerja hem mancet 😅,@fandchanell,UC_x1JodkGnS9wztBLgGeyiQ,0
"Kal jakarta sdh tenggelam,baru percaya😊",@saripudinujang6766,UCywEnvVsEmPpmNamCFHLawQ,0
Semoga orang yg bikin fitnah cepat kena azab semuanya agar dunia damai,@supriantosuprianto4215,UC_ZHD4e_OvCZIFlBIiw1AyQ,0
MAJU TERUS INDONESIA ❤❤❤,@koboylautmancing7303,UC6mcl7qQEdvED3WlaLWN-3A,0
"""Anggaran IKN yang Diblokir Sri Mulyani""

bacaan di media seperti itu. emang ada yg mau bangun IKN tanpa di bayar?",@n194mee,UCW7NJ4t0vf7P2rFvLFa2IAA,0
"dah kira hny sm pd buang uang negara cr merusak alam scara bar²...

yg ideal rapihkan jakarta/bogor dgn bebaskan lingkungan & pemukiman yg terkena proyeknya cr ganti untung mk maslahat.",@johnyaejkt,UCYU3rPVhzMU-z6D54wtYL5w,0
Usul di beritakan di tv jng di youTube biar semua orang tau,@Reza-g3l,UC0YwqpcyF5TzolRBYAVTcFA,0
Pembenci ikn minggir aja lnjut trs ikn,@SakaTata-k4c,UCrwVeFxTX4Pg0GEjeVIJUuA,0
Rugi besar andai dihentikan...probawo terlalu awal UTK membuat projek sendiri(makan gratis).. Probowo harus meneruskan projek sedia ada..dlm tahun 3 beliau berkuasa ..baru sesuai dilaksanakan projek2 beliau...,@PalongKing,UCz9EjswMfzAmDzGds2kRRgQ,0
Keren ya . Sepi . Yg kerja hantu semua ya😅😅😅😅😅,@Alia-j8m,UC2zZ7_FqQt9lNOBgvuoYoFQ,0
Lagi nyebokin Jokowi ya. 😅😅😅 Parah .,@Alia-j8m,UC2zZ7_FqQt9lNOBgvuoYoFQ,0
Bukan mangkrak tapi pengerjaan gak signifikan hanya hal kecil yg di kerjakan karna dana nya gak ada lagi dan investor hampir gak ada,@jhonsen-e5e,UCTwutfjfORcIXy5vi7TJfXA,0
Minta tolong ambil gambar atau video akses jalan umum seperti apa modelnya.jangan cuma ambil yang Baik aja.,@AHMADAWAL-b7j,UC8FV04n2hebGJE_QyMaDA9A,0
Masi Produksi karena banyak utang yang semakin bertambah,@AHMADAWAL-b7j,UC8FV04n2hebGJE_QyMaDA9A,0
Jangan bangga dengan IKN.Banyak rakyat yang di tipu gajinya.Tukang tukang dan pekerja harian banyak Ng ke bayar.,@AHMADAWAL-b7j,UC8FV04n2hebGJE_QyMaDA9A,0
Lu ngomong apa liat aja nanti gimana.org udh di kurangin duit nya😊,@Hariyadi746,UCie5lFIvbbMcvbQycEx9QCw,0
Bang knp gk ajak roki gerung...,@FerryAlipandi,UCOTOmj9mT_Z3lBar5Bd8oSQ,0
"35 jt kang..
Kenek gae tuku sapi",@JagatWijaya,UCFOP_XU60t3LFWDA1Qi1dog,0
Bentar lg slow down paham kan...😅😂😅,@much7034,UCjQiiUyaldXhrsh4nuQnUIQ,0
Mantap bang vidio nya.semoga IKN lancar,@AdiPrasetiyo-j1e,UCfsjt30ZUfNmbVgnu8dqYeA,0
Emg knp Bro klo makan soto pake kecap manis ?,@andirusandi9090,UChKHdgYzGyLHI__ip834zwQ,0
Bravo bpk prabowo .lnjut IKN .rkyt Rembang Jateng mndukung proyek ikn,@saminahsn3283,UC5xR-W9isRK0s_nkwWoltFw,0
Mas Andy.  Tolong video lebih detail lagi sekalian mama nya di ajak.  Baik nya bulan mei depan setelah lebaran,@agungwijayathr1800,UCXMQDs_7jIGxy_Ee9E3qppw,0
"IKN GA MANGKRAK KOK 
( tapi boong )",@Sinobiclan2-ty2fi,UCTpSIOrztWr89lWgZLXg2Xw,1
Terima ko. Surabaya yakin. Ikn mantap,@agungwijayathr1800,UCXMQDs_7jIGxy_Ee9E3qppw,1
Bagus sekali kayak Candi,@syarifairlangga4608,UCiQ0SB8Z18bhwQ0o7D2_8yA,0
BELUM SIA SUDAH NAMPAK BURUK BANGUNANNYA.,@yahayasaidin5647,UClrfx1YmKFQu8cL8YP-Z0Yg,0
Tengill bangat konten lu bang😂,@mikaelhae,UC4gJBhnt3vuFqXwmi-g8XQg,0
ANDY SUGAR LU KAKI JILAT. AXA SESUATU YG LU INGINKAN. TAPI HAKIKATNYA BAKAL MANGKRAK SEBAB TIADA INVESTOR YG SUDI MELABUR. LU TUNGGU LA SIKIT MASA LAGI. KAH. KAH. KAH.,@yahayasaidin5647,UClrfx1YmKFQu8cL8YP-Z0Yg,0
Majulah negeriku bangsaku semoga sehat panjang umur asa  rejeki saya kesana suatu saat nanti,@dhidhokhattab,UCYNFt0yNYuXgQOs6QCKAmsw,1
Mulyono dan Mas Wowo selalu di hati ♥️ 😂😂😂😂,@Worldexplorer-j1i,UC68dD2_mDl_U1TOzyK7siEw,0
Sementara untuk pariwisata bisa wisata kuliner bisa untuk mengudang wisatawan asing siapa tau nanti ada yang minat,@SuwarnoSuwarno-w9y,UCWORcpcvVIGDG6NIr4pDE9w,0
Lebih mirip tempat wisata yah... kayaknya jadi tempat wisata deh,@win12394,UC8JxnrpW6TZvl40Kp0nSU7w,0
Semoga pendukung Anis cepat sadar amin,@Ariafandi-z3y,UC9wNGxAqwxp49BeHbob75yg,0
Mantap koh,@nurkhaliem5022,UCvBW-SOjWqMTCYW6nCyU2eQ,0
MANTAP Skli IKN Kak 👍👍,@YayaRena,UCtTbpGwz4uUgLCobs5Tdh4w,0
Sak KAREPMU sak BAHAGIAMU,@teguhpramono1499,UC3VVqPkoazXQyE3_91eqz4Q,0
Antek antek mulyono    agakkkk eroorr percuma loh  banggain  IKN rakyat gak percaya sama tukang bohong 😂😂😂😂 Mulyono erorrrr aku serius IKN moncrotttt😅😅😅,@hamdanihamdani5204,UC1X8Xf3vUxdvii9sqOBaYEw,0
Ikn .mantab,@ayiengjr6722,UCgez-qXn_grZcq0N0hcc0iw,0
Yang dibilang mangkrak itu kalau udah tidak ada pembangunan.. benci Jokowi boleh tapi jangan mempermalukan diri sendiri😂😂,@bektisugiarto5172,UComuMIPuv3ZL5p4yzI8qkmw,0
"Bayar brp cak andy,dan izin sama siapa kok bisa masuk,kmrin anak saya ke sana kok g boleh masuk,cuma d dpn gerbang ikn aja",@nunungsugianto1848,UC7xnWAX5pFH2qTaQHhISjoA,0
"Bayar brp cak andy,dan izin sama siapa kok bisa masuk,kmrin anak saya ke sana kok g boleh masuk,cuma d dpn gerbang ikn aja",@nunungsugianto1848,UC7xnWAX5pFH2qTaQHhISjoA,0
Kontra.ya.kontra..tpi.gkush.pesimis..plng.gak.ada.yng.rintis.meski.agk.lmbat.psti..ada.yng.terusin.sesuai.cita2.bng.kar.no..amin,@OrangKaya-r2o,UCJWtA3nyLmXTbeEw7G3sFxg,0
"Jalan terus ..pembangunan.yg ga setuju pembangunan berjalan. Lama"" struk mikirin pasti 😅😅😅😅😅",@Shinta-l7e,UCbOlCftd3AQ08m4x7BwEbxA,0
"cak, fufufafa kon ngantor nang kono ae cak..",@MisterEasy1976,UCo4srirxdJWhjfJwT6c0-rA,0
OCCRP,@MisterEasy1976,UCo4srirxdJWhjfJwT6c0-rA,0
"Saya kesana bulan lalu, dan masih kotor, rumput setinggi dada saya yang tinggi saya 174. Lumut dimana2. Terutama dekat garuda. Ini kayaknya baru dibersihin ya ko?",@muh_ziyan,UCn0GxNuhg7WsGXM9LyATipA,1
Hanya 1 video tapi banyak orang yang tertipu,@Teeo1994,UCeJ0_5siC-3egOxIepmks0Q,0
Pembodohan dari salah satu partai politik yg sakit hati😂😂😂,@IndrawanLaoh,UCUbeeVmL4_ZXZ107WBmxRHQ,0
Sepi loh..,@SamsungTab-gj4cj,UCkaTjZujkdyF9wxlBj3BxjQ,1
"Waduh dari video ini . Keliatan masih jauh .
Membentuk membuat sebuah kota itu membutuhkan puluhan bahkan ratusan tahun dan gak mudah 
Biasanya terbentuk secara alamiah dan penuh history   .",@rendihes2658,UCdL7xspVc2X-Q_-T1ehh2RA,0
Biasa manusia munafiq apabila tdk munafiq tdk enak ada yg mengatakan mangkrak padahal Ikn tdk mangkrak itu kan munafiq takperlu di respon munafiq dosa besar.,@jeonseonghyun5392,UCnaaRX5WPpyiaYQj2gUywJw,0
"Fokus sama kata2 mase 
Garuda hitam yg melindungi para pejabat2nya
Hehe....",@TIAKAZUYA,UC1wpslFjlOZ0oSXakUKRZyw,0
"Memang tidak mangkrak tapi gajian sulit,saya salah satu orang yg pernah bekerja disana ,coba survei semua tanyain pekerja kuli bangunan disana udah berapa bulan belum gajian.",@muhamvilla722,UCVQ3iVcfYvMHJRZ1rU585Qg,85
Mas Andy Sugar kalau Buat Judulnya tu Jangan Mangkrak Dong....,@asfaruddin232,UC2ICA3RQ247V_jDTkf6BnOA,1
Cangkem lambe turah sing omong ikn mangkrak,@sulistarijoglo323,UCSgf4OL5y0uowtggZfEiZrQ,0
Kami masarakat kalimantan mendukung penuh ikn,@Imran-pk2mo,UCA8Ajnom0mMfVyR10C4v3Ew,0
"Mangkrak memang. Hanya menyelesaikan beberapa proyek yg hampir selesai.
Proyek yang baru tidak terlaksanakan ditunda untuk beroperasi.",@anakkampung4956,UC8Hxl9nVLAOzJVq2ee-dQgg,0
"Pembenci tetep akan jadi pembenci
Meski pembangunan itu di buat untuk negara sendiri,namun pembenci selalu berhasrat utk menghancurkan nya.",@AgungMulia-eo3if,UCqeLWlshZE8ZWLiqjzDfNSg,0
Entuk Piro mas?😂😂😂,@zuyinaulfati6726,UCp3yEGC9T9_zaeyl0Ov8gvw,0
Ikn sungguh luar biasa sangat mega dan indah kl ikn bisa terwujud maka indonesia akan sangat di kagumi oleh negara luar,@andhika9796,UCCjL0RYnZPWg5_lrFm1raiA,1
Alhmdulilah hari2 saya di ikn.ramai pekerja.ramai pengunjung juga yg penasaran dngn ikn.,@wandigarden8207,UC0gMVdSUoPFcQ6GA4svNUFA,0
Intinya ikn keren,@HeriYansyah-w8f,UCpiCDAb5MvaM-QD0xjjZsxA,0
Mantap jaya indonesia,@CecepUtama-i7m,UCMjqX5VGlcda7tOACHCHu3Q,0
"Saya orang solo luar biasa sekarang indonesiaku,kemajuan pesat.bangga saya ada IKN buatan anak indonesia sendiri..",@tinjunhasegawa8180,UChee64UcemPWgEItEOmk_0w,0
JOOOS GANDOOS . SI ROKY GORONG GORNG DIMANA INI SURUH MELEK MATANYA,@YuliAstuti-y7q,UC0sr1AJrwIXUj5mL7j6WMFg,0
Kasian pada yg ber harap ikn mangkrak,@dedisukmara3615,UCZmvrlY4NxIeOKYlldrbUqg,0
Wih saya sebagai buzzer banga nih.🎉,@AllinnashtGhaniyati,UCPiaD7G-QEGTVfzfShO5kaA,0
Ada rumah  roky gerung yaa CAK,@Ngatiman-vs2im,UCMzQ7cgmEy3NHkDuG-idwHQ,0
Mantap Mase...,@mantumodern4240,UCf8s8QCIs7X6FCYjeREzL9A,0
Repot2 kali mas',@legiman1347,UCG61vsPpPmZwb9xw_uokMpQ,0
"Buruan selesai dah biar gak jadi polemik dan yang terpenting jangan jadi Hambalang part 2, uang rakyat tuh bukan investor seperti yang digemba/or kan",@happyworld76-h5c,UCH3LspFpvTvRpoxHhV4JRBQ,0
ISTANA NYA PARA MALING KOK BANGGA,@sayasimbolgarudawisnukenca3756,UCdOMtJ4c0xcRt4-LeaVMowg,0
SISTEM PEMBOHONGAN  KOK NGOTOT  SILAKAN NGOTOT SEKUAT OTOTMU. BAKALE YO KIAMAT,@sayasimbolgarudawisnukenca3756,UCdOMtJ4c0xcRt4-LeaVMowg,0
"Wah,, hebat IKN. mantapppps",@braves031,UCfiNLfNBvrQp7_MgQYymjZQ,0
Yg mangrak itu rocy garung di taroh di istana besi pnjr,@SarahSarah-j7h,UCNVSCT3_Q8_8h8EYLHDebsQ,0
"Koclok""SSSS hotel nggak ada orangnya apa mo ngarepin hantu...",@JAROTOP,UC5-13hkq2tCIqNFQYV7NxOg,0
"Jangan lihat bangunanya saja tapi lihat hutang negara yang di bebankan ke rakyatnya,,,,, 
Di saat ekonomi negri ini yang sulit,,,",@Zhikaziu,UCg5GQ88akQKLsR4iX_nEBOQ,0
Bentar lagi juga akan mangkrak bos..ini hanya menghabiskan bahan atau barang yang sudah ada...kepalang tanggung..jadi terus di kerjakan...nah ketika sudah habis barang yang sudah ada...baru stop ...gw yakin ni bakal mangkrak....tandain aja vidio ini ...kita lihat kedepan nya..😮,@kimimaki7227,UCclIzZLMWorkN2veJugqAUA,0
Indah sekali permintaan Presiden Pertama IR Sukarno,@EkoPransisko-y4j,UC6J66O7xC5c4AY0YPSUkXNg,0
"Itu liat rakyat indpnesia...masa jkw emang banyak ngeluarkan uang, tapi semua kembali untuk rakyat...maka siapa yg berani makar  pd presiden+ mantan presiden, alam yg membalas prilakudan perbuatanmu sendiri...kalian mau digilas alam( menikmati kejayaan)? Terserah pilian kalian semua yg bisanya koar2, menyebar fitnah",@SimuMusahit,UC9a7YTZZ0V7xkvlfhcVJ_7w,0
"Wong mau dibikinkan ibukota bagus kok gak mau, biar ind pny ibukota keren.lo",@PujiDwiwidjajanti,UCh_Xu_kysqsMs1Zc5xKLXbw,0
Anak sy dpt mnjd  konsulta salh satu peoyek d  IKN,@kadekwahyuadipratama2941,UCSvue05-U7q0qcOIjLZnvGg,0
"Yo org2 yg bisanya sombong, maka bs nya selalu buat fitnah, agar rakyat tak percaya pd pemerintah, dan memecah belah negarawan2 Nusantara, agar saling sikut, mudah di adu dombo oleh org2 yg selalu rakus, IKN udah do restui semua luhur Nusantara yg terdahulu..biaya udah di siapkan oleh semua luhur...eke bro...percaya terserah, tak percaya kalian akan pecah",@SimuMusahit,UC9a7YTZZ0V7xkvlfhcVJ_7w,0
amang hasan kd ingat bulik ke banjar kah,@chriswiratmaja4032,UCNOad-cq_NhEmTJWpybjFog,0
Saya mua uy ngelamar kerja kesana...hmmm,@yunyunm7587,UCmDaFTxfwNT0MElMe7Vgtxw,0
"Menurut saya sebuah ibukota negara tdk sekedar membangun istana dan perkantoran pemerintahan, tetapai juga harus ada beberapa Rumah Sakit kelas A sampai kls D, perhotelan, transportasi lengkap, dan tdk kalah pentingnya memboyong ASN dan keluarganya ke kota yang baru dg segala fasilitasnya.",@SutomoCaryan,UCBkfQdFwe08Nk4ZZlGuDLqw,1
"ga usah di bangga baggakan belum lunas nyicilnya ,masih panjang lama180th",@sunarmuhadi,UCSUueqQ8nSwATxHZXtv90dA,0
Kayak ada asrama  tentara panglima TNI,@BurmansyahAmin,UCxZux65XgelOCC7HaXob8Rw,0
MasyaAllah,@musliyah2283,UCav22XRyvOv8x500czNPs9A,0
Josss melawan berita hoak dan profokator stabilitas negara,@ramulanprandjato1451,UCTDvcLbB7RNXu21FkqbUy2Q,0
itu memang sepi Broo,@MamatRohimat-ct2sp,UCLHWodG8UsabqPeTJC530uQ,0
"Lihat itu amin rais, roki goreng , dan semua pembenci bpk jokowi dan bpk prabowo.",@perlindungansianturi6436,UCecI_rms8qI_GK3LwHMEepA,0
Mbah Amin Jaken mas men Strok ng kono.,@LugimanOke,UCj3rKgK3azd40l2eouBcxuQ,0
DASAR PENJILAT TERNAKAN MULYONO,@m.caesareveryday3279,UCPAjMhxqmaIvLShggNP2GNg,0
JELAS-JELAS ANGGARANYA DI BEKUKAN MALAH ADA SI DUNGU NEKAD MUNCUL DUNGU TERNAKAN MULYONO,@m.caesareveryday3279,UCPAjMhxqmaIvLShggNP2GNg,0
Namanya juga pembangunan dari nol butuh waktu..jakarta juga awal awalnya dulu sama sepi dan hutan hutan.,@NKS-s8b,UCRQIS60wv2quef23b3grucA,0
"Bodoh bodoh, sepi itu bodoh gak ada pekerjaan",@harryhasibuan9480,UCwthnoi8VdzYWfRYdIG4B-g,0
Maju negeri ku,@jhokhodhudhopodho3823,UCb801tStq2mMPTEou20RkUQ,0
Duh gusti... HGBnya 190 tahun.. 😡😤,@Abah_adib_afifanas,UCDlWmmgtFF_gVGRNXsQAk4w,0
Ternak mulyono memang gampang di bodohi,@DindinSaprudin-j6n,UCJS8Qj70gC0_qstzurgHinw,0
"Sesungguhnya oknum org Jawa itu iri kalau ada pembangunan di luar pulau Jawa, buktinya sirkuit di Mandalika lombok aja mereka mencak2 di medsos blg GK cocok buat sirkuit balapan tpi buat garapan sapi 😂. Itulah watak oknum2 org2 jakarta, Jawa gk mau kalau daerah lain maju.",@DyosMusik,UC4UXWM8LIx9u1Qr74b1bJLA,0
Mana nih.. ternak binatang onta dan ternak binatang banteng suaranya 😁🤣🤣,@lindung8103,UCa_2kQuEoddRVA5d1Bjg18Q,0
sepi.  gak ada kendaraan lalu lalang bro?   sepi.,@bambangpj471,UCBUs0zk2E90BkdO9qiIPAFA,0
"KOK SEPI NGONO?  KOYOK KOTA MATI.  SOPO SING GELEM STAY NDEK KENE, BRO?  IKU MASALAHE.",@bambangpj471,UCBUs0zk2E90BkdO9qiIPAFA,0
IKN MANTAP SEKALI,@JADUL4N,UC9YSckwHDNqWffxyqXnz-mA,0
Bng kca mtany buka agr jlas liatny seja kapn garuda nunduk dn wrnany hitam,@Edi123-p6b,UCKQ67293nsT7ogOXSrVdFkQ,0
Bang tolang kamera ny yg jelas mana burung garuda setau aku burung garuda itu kpala ny tegak berdiri gagah wrnany kuning k emasn,@Edi123-p6b,UCKQ67293nsT7ogOXSrVdFkQ,0
Bungul mun ada yg mahalangi meolah IKN nih 😅😂😅😂,@unitedbyron6554,UC2EiYtzTqGI7jcRdj8PJBOQ,1
"si amin rais bautanah dgn siriknya bilang IKN mangkrak, yg ada nafasnya dia yg akan mangkrak.",@gekyud1088,UCmwupsprqgRexOmzV1Oj69A,0
"nah gitu dong kalau bikin konten, buktikan sendiri di ikn, jangan asal bacot, mantab bang",@herisukoco1291,UCevTAX9txgs8VBLgFPsNuJA,0
Dari dulu mulut bapa roki garong tidak pernah mulutnya berhenti ngomongin orang lain apa lagi memburukan pa jokowi dan saya juga nonton TV siang malam itu soal pagar laut hampir semua nuding pa jokowi di cerita di media padahal cerita di tv sangat berbeda di yutube macam2 sama pa jokowi roki oh roki garong,@liliknasa2708,UCEsPM50Eq923J9jpYUff_ow,0
"Saya tidak bisa nyampek di ibukota IKN. Cuma bisa melihat Postingannya saja, para-2 Pemosting saja.?.....",@soenyoto8880,UCSOetZcPGYgovaOPrvyb2kw,0
mantap bang..biar semua orang tau... Kalimantan mantap.,@nolimitstory8517,UC3JjZeaht0Hj-vsZty18K6Q,0
"Propesor yg. Nyinyir Prop.-2, Prop.Koclok-2.!.!.!.....",@soenyoto8880,UCSOetZcPGYgovaOPrvyb2kw,0
❤❤❤,@haruddinsyam7831,UCD4AhRB-VmvS4aqIQ6FhyrQ,0
Pembenci jokowi ongkosin biar berangkat ke IKN,@agussurahman5173,UCKcdJplzJCDQQzMYxuAywYA,0
Orang jelek akhlak tggl ikn,@HafizaLubna-i9n,UChF7k1_mczHs23lkOhKQNFQ,0
"Yg tggl di ternak mulyono mentri nya, pagar laut, negara dlm negara komonis mo kuasai negara Indonesia",@HafizaLubna-i9n,UChF7k1_mczHs23lkOhKQNFQ,0
"Mangkrak, tdk mau berkantor di sana, jin buang anak, investor pd ogah takut di tepu jokowi mulyono, penghianat negara. Ini orang bayaran mulyono yg lawan negara  ,",@HafizaLubna-i9n,UChF7k1_mczHs23lkOhKQNFQ,0
Tak susul ksk Andy....❤❤❤❤❤❤❤❤❤,@russuharinisekartaji4096,UCihEw5-PhxgHB7kFDjfyJSg,0
wah keren suasana dalaman hotel nya 💞👍: From Malaysia.,@Jerung_Melayu,UC34U5_N2uDVAygsR3QBt4FQ,0
"masya allah indah sekali IKN ini 😍😍😍 sudah seperti negara"" luar 😍😍😍 bangga jadi orang indonesia 🇮🇩",@nianababy6935,UC-5YtiRwQPWBgoN0vLtcO8A,0
