Comment,Author,AuthorChannelId,LikeCount,Sentiment,Comment_Preprocessed
MAJU TERUS INDONESIA ❤❤❤,@koboylautmancing7303,UC6mcl7qQEdvED3WlaLWN-3A,0,negatif,maju indonesia
"""Anggaran IKN yang Diblokir Sri Mulyani""

bacaan di media seperti itu. emang ada yg mau bangun IKN tanpa di bayar?",@n194mee,UCW7NJ4t0vf7P2rFvLFa2IAA,0,positif,anggar ikn blokir sri mulyani baca media emang bangun ikn bayar
"dah kira hny sm pd buang uang negara cr merusak alam scara bar²...

yg ideal rapihkan jakarta/bogor dgn bebaskan lingkungan & pemukiman yg terkena proyeknya cr ganti untung mk maslahat.",@johnyaejkt,UCYU3rPVhzMU-z6D54wtYL5w,0,positif,dah hny sm pd buang uang negara cr rusak alam scara bar ideal rapihkan jakartabogor dgn bebas lingkung mukim kena proyek cr ganti untung mk maslahat
Usul di beritakan di tv jng di youTube biar semua orang tau,@Reza-g3l,UC0YwqpcyF5TzolRBYAVTcFA,0,netral,usul berita tv jng youtube biar orang tau
Pembenci ikn minggir aja lnjut trs ikn,@SakaTata-k4c,UCrwVeFxTX4Pg0GEjeVIJUuA,0,positif,benci ikn minggir aja lnjut trs ikn
Rugi besar andai dihentikan...probawo terlalu awal UTK membuat projek sendiri(makan gratis).. Probowo harus meneruskan projek sedia ada..dlm tahun 3 beliau berkuasa ..baru sesuai dilaksanakan projek2 beliau...,@PalongKing,UCz9EjswMfzAmDzGds2kRRgQ,0,positif,rugi andai dihentikanprobawo utk projek sendirimakan gratis probowo terus projek sedia adadlm beliau kuasa sesuai laksana projek beliau
Keren ya . Sepi . Yg kerja hantu semua ya😅😅😅😅😅,@Alia-j8m,UC2zZ7_FqQt9lNOBgvuoYoFQ,0,positif,keren ya sepi kerja hantu ya
Lagi nyebokin Jokowi ya. 😅😅😅 Parah .,@Alia-j8m,UC2zZ7_FqQt9lNOBgvuoYoFQ,0,positif,nyebokin jokowi ya parah
Bukan mangkrak tapi pengerjaan gak signifikan hanya hal kecil yg di kerjakan karna dana nya gak ada lagi dan investor hampir gak ada,@jhonsen-e5e,UCTwutfjfORcIXy5vi7TJfXA,0,positif,mangkrak kerja signifikan kerja karna dana nya investor
Minta tolong ambil gambar atau video akses jalan umum seperti apa modelnya.jangan cuma ambil yang Baik aja.,@AHMADAWAL-b7j,UC8FV04n2hebGJE_QyMaDA9A,0,positif,tolong ambil gambar video akses jalan modelnyajangan ambil aja
Masi Produksi karena banyak utang yang semakin bertambah,@AHMADAWAL-b7j,UC8FV04n2hebGJE_QyMaDA9A,0,positif,mas produksi utang tambah
Jangan bangga dengan IKN.Banyak rakyat yang di tipu gajinya.Tukang tukang dan pekerja harian banyak Ng ke bayar.,@AHMADAWAL-b7j,UC8FV04n2hebGJE_QyMaDA9A,0,positif,bangga iknbanyak rakyat tipu gajinyatukang tukang kerja hari ng bayar
Lu ngomong apa liat aja nanti gimana.org udh di kurangin duit nya😊,@Hariyadi746,UCie5lFIvbbMcvbQycEx9QCw,0,positif,lu ngomong liat aja gimanaorg udh rangin duit nya
Bang knp gk ajak roki gerung...,@FerryAlipandi,UCOTOmj9mT_Z3lBar5Bd8oSQ,0,positif,bang knp gk ajak roki gerung
"35 jt kang..
Kenek gae tuku sapi",@JagatWijaya,UCFOP_XU60t3LFWDA1Qi1dog,0,positif,jt kang kenek gae tuku sapi
Bentar lg slow down paham kan...😅😂😅,@much7034,UCjQiiUyaldXhrsh4nuQnUIQ,0,positif,bentar lg slow down paham
Mantap bang vidio nya.semoga IKN lancar,@AdiPrasetiyo-j1e,UCfsjt30ZUfNmbVgnu8dqYeA,0,negatif,mantap bang vidio nyasemoga ikn lancar
Emg knp Bro klo makan soto pake kecap manis ?,@andirusandi9090,UChKHdgYzGyLHI__ip834zwQ,0,negatif,emg knp bro klo makan soto pake kecap manis
Bravo bpk prabowo .lnjut IKN .rkyt Rembang Jateng mndukung proyek ikn,@saminahsn3283,UC5xR-W9isRK0s_nkwWoltFw,0,negatif,bravo bpk prabowo lnjut ikn rkyt rembang jateng mndukung proyek ikn
Mas Andy.  Tolong video lebih detail lagi sekalian mama nya di ajak.  Baik nya bulan mei depan setelah lebaran,@agungwijayathr1800,UCXMQDs_7jIGxy_Ee9E3qppw,0,netral,mas andy tolong video detail mama nya ajak nya mei lebaran
"IKN GA MANGKRAK KOK 
( tapi boong )",@Sinobiclan2-ty2fi,UCTpSIOrztWr89lWgZLXg2Xw,1,positif,ikn mangkrak boong
Terima ko. Surabaya yakin. Ikn mantap,@agungwijayathr1800,UCXMQDs_7jIGxy_Ee9E3qppw,1,negatif,terima ko surabaya ikn mantap
Bagus sekali kayak Candi,@syarifairlangga4608,UCiQ0SB8Z18bhwQ0o7D2_8yA,0,negatif,bagus kayak candi
BELUM SIA SUDAH NAMPAK BURUK BANGUNANNYA.,@yahayasaidin5647,UClrfx1YmKFQu8cL8YP-Z0Yg,0,positif,sia nampak buruk bangun
Tengill bangat konten lu bang😂,@mikaelhae,UC4gJBhnt3vuFqXwmi-g8XQg,0,positif,tengill bangat konten lu bang
ANDY SUGAR LU KAKI JILAT. AXA SESUATU YG LU INGINKAN. TAPI HAKIKATNYA BAKAL MANGKRAK SEBAB TIADA INVESTOR YG SUDI MELABUR. LU TUNGGU LA SIKIT MASA LAGI. KAH. KAH. KAH.,@yahayasaidin5647,UClrfx1YmKFQu8cL8YP-Z0Yg,0,positif,andy sugar lu kaki jilat axa lu hakikat mangkrak tiada investor sudi labur lu tunggu la sikit kah kah kah
Majulah negeriku bangsaku semoga sehat panjang umur asa  rejeki saya kesana suatu saat nanti,@dhidhokhattab,UCYNFt0yNYuXgQOs6QCKAmsw,1,negatif,maju negeri bangsa moga sehat umur asa rejeki kesana
Mulyono dan Mas Wowo selalu di hati ♥️ 😂😂😂😂,@Worldexplorer-j1i,UC68dD2_mDl_U1TOzyK7siEw,0,negatif,mulyono mas wowo hati
Sementara untuk pariwisata bisa wisata kuliner bisa untuk mengudang wisatawan asing siapa tau nanti ada yang minat,@SuwarnoSuwarno-w9y,UCWORcpcvVIGDG6NIr4pDE9w,0,netral,pariwisata wisata kuliner udang wisatawan asing tau minat
Lebih mirip tempat wisata yah... kayaknya jadi tempat wisata deh,@win12394,UC8JxnrpW6TZvl40Kp0nSU7w,0,negatif,wisata yah kayak wisata deh
Semoga pendukung Anis cepat sadar amin,@Ariafandi-z3y,UC9wNGxAqwxp49BeHbob75yg,0,negatif,moga dukung anis cepat sadar amin
Mantap koh,@nurkhaliem5022,UCvBW-SOjWqMTCYW6nCyU2eQ,0,negatif,mantap koh
MANTAP Skli IKN Kak 👍👍,@YayaRena,UCtTbpGwz4uUgLCobs5Tdh4w,0,negatif,mantap skli ikn kak
Sak KAREPMU sak BAHAGIAMU,@teguhpramono1499,UC3VVqPkoazXQyE3_91eqz4Q,0,positif,sak karepmu sak bahagia
Antek antek mulyono    agakkkk eroorr percuma loh  banggain  IKN rakyat gak percaya sama tukang bohong 😂😂😂😂 Mulyono erorrrr aku serius IKN moncrotttt😅😅😅,@hamdanihamdani5204,UC1X8Xf3vUxdvii9sqOBaYEw,0,positif,antek antek mulyono agakkkk eroorr loh banggain ikn rakyat percaya tukang bohong mulyono erorrrr serius ikn moncrotttt
Ikn .mantab,@ayiengjr6722,UCgez-qXn_grZcq0N0hcc0iw,0,negatif,ikn mantab
Yang dibilang mangkrak itu kalau udah tidak ada pembangunan.. benci Jokowi boleh tapi jangan mempermalukan diri sendiri😂😂,@bektisugiarto5172,UComuMIPuv3ZL5p4yzI8qkmw,0,positif,bilang mangkrak udah bangun benci jokowi malu
"Bayar brp cak andy,dan izin sama siapa kok bisa masuk,kmrin anak saya ke sana kok g boleh masuk,cuma d dpn gerbang ikn aja",@nunungsugianto1848,UC7xnWAX5pFH2qTaQHhISjoA,0,netral,bayar brp cak andydan izin masukkmrin anak g masukcuma d dpn gerbang ikn aja
"Bayar brp cak andy,dan izin sama siapa kok bisa masuk,kmrin anak saya ke sana kok g boleh masuk,cuma d dpn gerbang ikn aja",@nunungsugianto1848,UC7xnWAX5pFH2qTaQHhISjoA,0,netral,bayar brp cak andydan izin masukkmrin anak g masukcuma d dpn gerbang ikn aja
Kontra.ya.kontra..tpi.gkush.pesimis..plng.gak.ada.yng.rintis.meski.agk.lmbat.psti..ada.yng.terusin.sesuai.cita2.bng.kar.no..amin,@OrangKaya-r2o,UCJWtA3nyLmXTbeEw7G3sFxg,0,positif,kontrayakontratpigkushpesimisplnggakadayngrintismeskiagklmbatpstiadayngterusinsesuaicitabngkarnoamin
"Jalan terus ..pembangunan.yg ga setuju pembangunan berjalan. Lama"" struk mikirin pasti 😅😅😅😅😅",@Shinta-l7e,UCbOlCftd3AQ08m4x7BwEbxA,0,positif,jalan pembangunanyg tuju bangun jalan struk mikirin
"cak, fufufafa kon ngantor nang kono ae cak..",@MisterEasy1976,UCo4srirxdJWhjfJwT6c0-rA,0,netral,cak fufufafa kon ngantor nang kono ae cak
OCCRP,@MisterEasy1976,UCo4srirxdJWhjfJwT6c0-rA,0,negatif,occrp
"Saya kesana bulan lalu, dan masih kotor, rumput setinggi dada saya yang tinggi saya 174. Lumut dimana2. Terutama dekat garuda. Ini kayaknya baru dibersihin ya ko?",@muh_ziyan,UCn0GxNuhg7WsGXM9LyATipA,1,positif,kesana kotor rumput dada lumut mana garuda kayak dibersihin ya ko
Hanya 1 video tapi banyak orang yang tertipu,@Teeo1994,UCeJ0_5siC-3egOxIepmks0Q,0,positif,video orang tipu
Pembodohan dari salah satu partai politik yg sakit hati😂😂😂,@IndrawanLaoh,UCUbeeVmL4_ZXZ107WBmxRHQ,0,positif,bodoh salah partai politik sakit hati
Sepi loh..,@SamsungTab-gj4cj,UCkaTjZujkdyF9wxlBj3BxjQ,1,negatif,sepi loh
"Waduh dari video ini . Keliatan masih jauh .
Membentuk membuat sebuah kota itu membutuhkan puluhan bahkan ratusan tahun dan gak mudah 
Biasanya terbentuk secara alamiah dan penuh history   .",@rendihes2658,UCdL7xspVc2X-Q_-T1ehh2RA,0,positif,video liat bentuk kota butuh puluh ratus mudah bentuk alamiah penuh history
Biasa manusia munafiq apabila tdk munafiq tdk enak ada yg mengatakan mangkrak padahal Ikn tdk mangkrak itu kan munafiq takperlu di respon munafiq dosa besar.,@jeonseonghyun5392,UCnaaRX5WPpyiaYQj2gUywJw,0,positif,manusia munafiq munafiq enak mangkrak ikn mangkrak munafiq takperlu respon munafiq dosa
"Fokus sama kata2 mase 
Garuda hitam yg melindungi para pejabat2nya
Hehe....",@TIAKAZUYA,UC1wpslFjlOZ0oSXakUKRZyw,0,positif,fokus mase garuda hitam lindung jabat hehe
"Memang tidak mangkrak tapi gajian sulit,saya salah satu orang yg pernah bekerja disana ,coba survei semua tanyain pekerja kuli bangunan disana udah berapa bulan belum gajian.",@muhamvilla722,UCVQ3iVcfYvMHJRZ1rU585Qg,85,positif,mangkrak gaji sulitsaya salah orang sana coba survei tanyain kerja kuli bangun sana udah gaji
Mas Andy Sugar kalau Buat Judulnya tu Jangan Mangkrak Dong....,@asfaruddin232,UC2ICA3RQ247V_jDTkf6BnOA,1,netral,mas andy sugar judul tu mangkrak
Cangkem lambe turah sing omong ikn mangkrak,@sulistarijoglo323,UCSgf4OL5y0uowtggZfEiZrQ,0,positif,cangkem lambe turah sing omong ikn mangkrak
Kami masarakat kalimantan mendukung penuh ikn,@Imran-pk2mo,UCA8Ajnom0mMfVyR10C4v3Ew,0,negatif,masarakat kalimantan dukung penuh ikn
"Mangkrak memang. Hanya menyelesaikan beberapa proyek yg hampir selesai.
Proyek yang baru tidak terlaksanakan ditunda untuk beroperasi.",@anakkampung4956,UC8Hxl9nVLAOzJVq2ee-dQgg,0,positif,mangkrak selesai proyek selesai proyek laksana tunda operasi
"Pembenci tetep akan jadi pembenci
Meski pembangunan itu di buat untuk negara sendiri,namun pembenci selalu berhasrat utk menghancurkan nya.",@AgungMulia-eo3if,UCqeLWlshZE8ZWLiqjzDfNSg,0,positif,benci tetep benci bangun negara sendirinamun benci hasrat utk hancur nya
Entuk Piro mas?😂😂😂,@zuyinaulfati6726,UCp3yEGC9T9_zaeyl0Ov8gvw,0,positif,entuk piro mas
Ikn sungguh luar biasa sangat mega dan indah kl ikn bisa terwujud maka indonesia akan sangat di kagumi oleh negara luar,@andhika9796,UCCjL0RYnZPWg5_lrFm1raiA,1,negatif,ikn sungguh mega indah kl ikn wujud indonesia kagum negara
Alhmdulilah hari2 saya di ikn.ramai pekerja.ramai pengunjung juga yg penasaran dngn ikn.,@wandigarden8207,UC0gMVdSUoPFcQ6GA4svNUFA,0,negatif,alhmdulilah iknramai pekerjaramai unjung penasaran dngn ikn
Intinya ikn keren,@HeriYansyah-w8f,UCpiCDAb5MvaM-QD0xjjZsxA,0,negatif,inti ikn keren
Mantap jaya indonesia,@CecepUtama-i7m,UCMjqX5VGlcda7tOACHCHu3Q,0,negatif,mantap jaya indonesia
"Saya orang solo luar biasa sekarang indonesiaku,kemajuan pesat.bangga saya ada IKN buatan anak indonesia sendiri..",@tinjunhasegawa8180,UChee64UcemPWgEItEOmk_0w,0,negatif,orang solo indonesiakukemajuan pesatbangga ikn buat anak indonesia
JOOOS GANDOOS . SI ROKY GORONG GORNG DIMANA INI SURUH MELEK MATANYA,@YuliAstuti-y7q,UC0sr1AJrwIXUj5mL7j6WMFg,0,positif,jooos gandoos si roky gorong gorng mana suruh melek mata
Kasian pada yg ber harap ikn mangkrak,@dedisukmara3615,UCZmvrlY4NxIeOKYlldrbUqg,0,netral,kasi ber harap ikn mangkrak
Wih saya sebagai buzzer banga nih.🎉,@AllinnashtGhaniyati,UCPiaD7G-QEGTVfzfShO5kaA,0,negatif,wih buzzer banga nih
Ada rumah  roky gerung yaa CAK,@Ngatiman-vs2im,UCMzQ7cgmEy3NHkDuG-idwHQ,0,netral,rumah roky gerung yaa cak
Mantap Mase...,@mantumodern4240,UCf8s8QCIs7X6FCYjeREzL9A,0,negatif,mantap mase
Repot2 kali mas',@legiman1347,UCG61vsPpPmZwb9xw_uokMpQ,0,positif,repot kali mas
"Buruan selesai dah biar gak jadi polemik dan yang terpenting jangan jadi Hambalang part 2, uang rakyat tuh bukan investor seperti yang digemba/or kan",@happyworld76-h5c,UCH3LspFpvTvRpoxHhV4JRBQ,0,positif,buru selesai dah biar polemik penting hambalang part uang rakyat tuh investor digembaor
ISTANA NYA PARA MALING KOK BANGGA,@sayasimbolgarudawisnukenca3756,UCdOMtJ4c0xcRt4-LeaVMowg,0,positif,istana nya maling bangga
SISTEM PEMBOHONGAN  KOK NGOTOT  SILAKAN NGOTOT SEKUAT OTOTMU. BAKALE YO KIAMAT,@sayasimbolgarudawisnukenca3756,UCdOMtJ4c0xcRt4-LeaVMowg,0,positif,sistem bohong ngotot sila ngotot kuat otot bakale yo kiamat
"Wah,, hebat IKN. mantapppps",@braves031,UCfiNLfNBvrQp7_MgQYymjZQ,0,negatif,hebat ikn mantapppps
Yg mangrak itu rocy garung di taroh di istana besi pnjr,@SarahSarah-j7h,UCNVSCT3_Q8_8h8EYLHDebsQ,0,positif,mangrak rocy garung taroh istana besi pnjr
"Koclok""SSSS hotel nggak ada orangnya apa mo ngarepin hantu...",@JAROTOP,UC5-13hkq2tCIqNFQYV7NxOg,0,positif,koclokssss hotel nggak orang mo ngarepin hantu
"Jangan lihat bangunanya saja tapi lihat hutang negara yang di bebankan ke rakyatnya,,,,, 
Di saat ekonomi negri ini yang sulit,,,",@Zhikaziu,UCg5GQ88akQKLsR4iX_nEBOQ,0,positif,lihat bangunanya lihat hutang negara beban rakyat ekonomi negri sulit
Bentar lagi juga akan mangkrak bos..ini hanya menghabiskan bahan atau barang yang sudah ada...kepalang tanggung..jadi terus di kerjakan...nah ketika sudah habis barang yang sudah ada...baru stop ...gw yakin ni bakal mangkrak....tandain aja vidio ini ...kita lihat kedepan nya..😮,@kimimaki7227,UCclIzZLMWorkN2veJugqAUA,0,positif,bentar mangkrak bosini habis bahan barang adakepalang tanggungjadi kerjakannah habis barang adabaru stop gw ni mangkraktandain aja vidio lihat depan nya
Indah sekali permintaan Presiden Pertama IR Sukarno,@EkoPransisko-y4j,UC6J66O7xC5c4AY0YPSUkXNg,0,negatif,indah minta presiden ir sukarno
"Itu liat rakyat indpnesia...masa jkw emang banyak ngeluarkan uang, tapi semua kembali untuk rakyat...maka siapa yg berani makar  pd presiden+ mantan presiden, alam yg membalas prilakudan perbuatanmu sendiri...kalian mau digilas alam( menikmati kejayaan)? Terserah pilian kalian semua yg bisanya koar2, menyebar fitnah",@SimuMusahit,UC9a7YTZZ0V7xkvlfhcVJ_7w,0,positif,liat rakyat indpnesiamasa jkw emang ngeluarkan uang rakyatmaka berani makar pd presiden mantan presiden alam balas prilakudan buat sendirikalian gilas alam nikmat jaya serah pilian bisa koar sebar fitnah
"Wong mau dibikinkan ibukota bagus kok gak mau, biar ind pny ibukota keren.lo",@PujiDwiwidjajanti,UCh_Xu_kysqsMs1Zc5xKLXbw,0,positif,bikin ibukota bagus biar ind pny ibukota kerenlo
Anak sy dpt mnjd  konsulta salh satu peoyek d  IKN,@kadekwahyuadipratama2941,UCSvue05-U7q0qcOIjLZnvGg,0,netral,anak sy dpt mnjd konsulta salh peoyek d ikn
"Yo org2 yg bisanya sombong, maka bs nya selalu buat fitnah, agar rakyat tak percaya pd pemerintah, dan memecah belah negarawan2 Nusantara, agar saling sikut, mudah di adu dombo oleh org2 yg selalu rakus, IKN udah do restui semua luhur Nusantara yg terdahulu..biaya udah di siapkan oleh semua luhur...eke bro...percaya terserah, tak percaya kalian akan pecah",@SimuMusahit,UC9a7YTZZ0V7xkvlfhcVJ_7w,0,positif,yo org bisa sombong bs nya fitnah rakyat percaya pd perintah pecah belah negarawan nusantara sikut mudah adu dombo org rakus ikn udah do restu luhur nusantara terdahulubiaya udah siap luhureke bropercaya serah percaya pecah
amang hasan kd ingat bulik ke banjar kah,@chriswiratmaja4032,UCNOad-cq_NhEmTJWpybjFog,0,netral,amang hasan kd bulik banjar kah
Saya mua uy ngelamar kerja kesana...hmmm,@yunyunm7587,UCmDaFTxfwNT0MElMe7Vgtxw,0,negatif,mua uy ngelamar kerja kesanahmmm
"Menurut saya sebuah ibukota negara tdk sekedar membangun istana dan perkantoran pemerintahan, tetapai juga harus ada beberapa Rumah Sakit kelas A sampai kls D, perhotelan, transportasi lengkap, dan tdk kalah pentingnya memboyong ASN dan keluarganya ke kota yang baru dg segala fasilitasnya.",@SutomoCaryan,UCBkfQdFwe08Nk4ZZlGuDLqw,1,negatif,ibukota negara dar bangun istana kantor perintah tetapai rumah sakit kelas a kls d hotel transportasi lengkap kalah boyong asn keluarga kota fasilitas
"ga usah di bangga baggakan belum lunas nyicilnya ,masih panjang lama180th",@sunarmuhadi,UCSUueqQ8nSwATxHZXtv90dA,0,positif,bangga baggakan lunas nyicilnya lamath
Kayak ada asrama  tentara panglima TNI,@BurmansyahAmin,UCxZux65XgelOCC7HaXob8Rw,0,netral,kayak asrama tentara panglima tni
MasyaAllah,@musliyah2283,UCav22XRyvOv8x500czNPs9A,0,negatif,masyaallah
Josss melawan berita hoak dan profokator stabilitas negara,@ramulanprandjato1451,UCTDvcLbB7RNXu21FkqbUy2Q,0,positif,josss lawan berita hoak profokator stabilitas negara
itu memang sepi Broo,@MamatRohimat-ct2sp,UCLHWodG8UsabqPeTJC530uQ,0,positif,sepi broo
"Lihat itu amin rais, roki goreng , dan semua pembenci bpk jokowi dan bpk prabowo.",@perlindungansianturi6436,UCecI_rms8qI_GK3LwHMEepA,0,positif,lihat amin rais roki goreng benci bpk jokowi bpk prabowo
Mbah Amin Jaken mas men Strok ng kono.,@LugimanOke,UCj3rKgK3azd40l2eouBcxuQ,0,positif,mbah amin jaken mas men strok ng kono
DASAR PENJILAT TERNAKAN MULYONO,@m.caesareveryday3279,UCPAjMhxqmaIvLShggNP2GNg,0,negatif,dasar jilat terna mulyono
JELAS-JELAS ANGGARANYA DI BEKUKAN MALAH ADA SI DUNGU NEKAD MUNCUL DUNGU TERNAKAN MULYONO,@m.caesareveryday3279,UCPAjMhxqmaIvLShggNP2GNg,0,positif,jelasjelas anggara beku si dungu nekad muncul dungu terna mulyono
Namanya juga pembangunan dari nol butuh waktu..jakarta juga awal awalnya dulu sama sepi dan hutan hutan.,@NKS-s8b,UCRQIS60wv2quef23b3grucA,0,positif,nama bangun nol butuh waktujakarta sepi hutan hutan
"Bodoh bodoh, sepi itu bodoh gak ada pekerjaan",@harryhasibuan9480,UCwthnoi8VdzYWfRYdIG4B-g,0,positif,bodoh bodoh sepi bodoh kerja
Maju negeri ku,@jhokhodhudhopodho3823,UCb801tStq2mMPTEou20RkUQ,0,negatif,maju negeri ku
Duh gusti... HGBnya 190 tahun.. 😡😤,@Abah_adib_afifanas,UCDlWmmgtFF_gVGRNXsQAk4w,0,positif,duh gusti hgbnya
Ternak mulyono memang gampang di bodohi,@DindinSaprudin-j6n,UCJS8Qj70gC0_qstzurgHinw,0,positif,ternak mulyono gampang bodoh
"Sesungguhnya oknum org Jawa itu iri kalau ada pembangunan di luar pulau Jawa, buktinya sirkuit di Mandalika lombok aja mereka mencak2 di medsos blg GK cocok buat sirkuit balapan tpi buat garapan sapi 😂. Itulah watak oknum2 org2 jakarta, Jawa gk mau kalau daerah lain maju.",@DyosMusik,UC4UXWM8LIx9u1Qr74b1bJLA,0,positif,sungguh oknum org jawa iri bangun pulau jawa bukti sirkuit mandalika lombok aja mencak medsos blg gk cocok sirkuit balap tpi garap sapi watak oknum org jakarta jawa gk daerah maju
Mana nih.. ternak binatang onta dan ternak binatang banteng suaranya 😁🤣🤣,@lindung8103,UCa_2kQuEoddRVA5d1Bjg18Q,0,positif,nih ternak binatang onta ternak binatang banteng suara
sepi.  gak ada kendaraan lalu lalang bro?   sepi.,@bambangpj471,UCBUs0zk2E90BkdO9qiIPAFA,0,negatif,sepi kendara lalang bro sepi
"KOK SEPI NGONO?  KOYOK KOTA MATI.  SOPO SING GELEM STAY NDEK KENE, BRO?  IKU MASALAHE.",@bambangpj471,UCBUs0zk2E90BkdO9qiIPAFA,0,positif,sepi ngono koyok kota mati sopo sing gelem stay ndek kene bro iku masalahe
IKN MANTAP SEKALI,@JADUL4N,UC9YSckwHDNqWffxyqXnz-mA,0,negatif,ikn mantap
Bng kca mtany buka agr jlas liatny seja kapn garuda nunduk dn wrnany hitam,@Edi123-p6b,UCKQ67293nsT7ogOXSrVdFkQ,0,netral,bng kca mtany buka agr jlas liatny seja kapn garuda nunduk dn wrnany hitam
Bang tolang kamera ny yg jelas mana burung garuda setau aku burung garuda itu kpala ny tegak berdiri gagah wrnany kuning k emasn,@Edi123-p6b,UCKQ67293nsT7ogOXSrVdFkQ,0,negatif,bang tolang kamera ny burung garuda tau burung garuda kpala ny tegak diri gagah wrnany kuning k emasn
Bungul mun ada yg mahalangi meolah IKN nih 😅😂😅😂,@unitedbyron6554,UC2EiYtzTqGI7jcRdj8PJBOQ,1,positif,bungul mun mahalangi meolah ikn nih
"si amin rais bautanah dgn siriknya bilang IKN mangkrak, yg ada nafasnya dia yg akan mangkrak.",@gekyud1088,UCmwupsprqgRexOmzV1Oj69A,0,positif,si amin rais bautanah dgn sirik bilang ikn mangkrak nafas mangkrak
"nah gitu dong kalau bikin konten, buktikan sendiri di ikn, jangan asal bacot, mantab bang",@herisukoco1291,UCevTAX9txgs8VBLgFPsNuJA,0,negatif,gitu bikin konten bukti ikn bacot mantab bang
Dari dulu mulut bapa roki garong tidak pernah mulutnya berhenti ngomongin orang lain apa lagi memburukan pa jokowi dan saya juga nonton TV siang malam itu soal pagar laut hampir semua nuding pa jokowi di cerita di media padahal cerita di tv sangat berbeda di yutube macam2 sama pa jokowi roki oh roki garong,@liliknasa2708,UCEsPM50Eq923J9jpYUff_ow,0,positif,mulut bapa roki garong mulut henti ngomongin orang buru pa jokowi nonton tv siang malam pagar laut nuding pa jokowi cerita media cerita tv beda yutube pa jokowi roki oh roki garong
"Saya tidak bisa nyampek di ibukota IKN. Cuma bisa melihat Postingannya saja, para-2 Pemosting saja.?.....",@soenyoto8880,UCSOetZcPGYgovaOPrvyb2kw,0,positif,nyampek ibukota ikn postingannya pemosting
mantap bang..biar semua orang tau... Kalimantan mantap.,@nolimitstory8517,UC3JjZeaht0Hj-vsZty18K6Q,0,negatif,mantap bangbiar orang tau kalimantan mantap
"Propesor yg. Nyinyir Prop.-2, Prop.Koclok-2.!.!.!.....",@soenyoto8880,UCSOetZcPGYgovaOPrvyb2kw,0,positif,propesor nyinyir prop propkoclok
❤❤❤,@haruddinsyam7831,UCD4AhRB-VmvS4aqIQ6FhyrQ,0,negatif,
Pembenci jokowi ongkosin biar berangkat ke IKN,@agussurahman5173,UCKcdJplzJCDQQzMYxuAywYA,0,positif,benci jokowi ongkosin biar berangkat ikn
